id,start_node,end_node,lbl,source_idx,target_idx,label_encoded
E_35586c14-a3d8-5291-b08b-952ab0f1af60,SENSORDATA_5bb8893e-fe76-5849-ac16-35da6f5650b9,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_18f31aeb-7c70-5e66-8e07-6371f3a2bf0c,SENSORDATA_beca6ecc-a20c-5f0b-995e-545685fcfd0f,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_f5e247e3-956a-5fd8-b220-89f5dda89068,SENSORDATA_117f3ca6-a772-5bf4-99bb-3c6657045e4d,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_63d24997-8e07-5f2e-9998-d7b4010cb8a4,SENSORDATA_803ba5e7-45b1-5e9f-ac65-2b3fdd03ed86,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_cfd0f11f-8aa0-5a8b-930b-b3df73028ea1,SENSORDATA_80b11bc1-eb68-5f5b-a9ce-973e493da31a,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_2fee8dbf-7f20-504f-98ba-6aba63a30e4b,SENSORDATA_635f1ded-e47b-5205-9f07-a8f70d2569f6,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_104a6b90-6325-5d96-9c00-76211314972d,SENSORDATA_33cff436-8155-5b7d-b02d-d1312bb7f3b6,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_7c3d5050-beac-5236-9624-a7b07d1647bc,SENSORDATA_5dfd3fd5-fbe8-54a2-b6ef-06a1e26e06cf,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_76d30ae4-9584-5f0e-b9ab-49cdb4115fa2,SENSORDATA_dbb9bf4e-a989-5e16-b9c0-8eb5c3521d0f,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_3e32c418-e5bd-5f3d-968f-03fdcfec1bcd,SENSORDATA_bc1529a8-9b39-5a99-abb0-3983d97c608c,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,,,1
E_4acce474-39e7-550f-b48d-f13fd1a43635,SENSOR_o0:4e:ve:rt:1l:l1,PLANT_27a121da-e172-43fe-911e-c812cf61a432,MEASURES,3.0,,1
E_1bbf5829-642f-52e3-9cf7-bd0dfc4f7a71,SENSORDATA_5c28634f-4974-5be4-98b1-72a0b3f1829d,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_09f91c0f-8026-5180-9171-8c03785a105a,SENSORDATA_5dfc67c9-63b3-5d07-a5f7-d5140efa1b4d,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_a7df6e79-1f40-5ec7-80cb-cf46587d96a6,SENSORDATA_9b49ff51-b4c3-53f5-81ad-4ced25a30277,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_e0f0c4dc-e008-5ee3-91ea-1f97abbba214,SENSORDATA_8b54988c-b07f-53b5-8688-b6757afbb2e8,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_0a08a77d-b764-5487-afba-6ea8331f28e4,SENSORDATA_a431bed6-0b4d-5f12-87b6-b4a985de7a47,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_2f33e7ce-74f9-56d2-9ef4-dcae450db333,SENSORDATA_e8409921-0496-5a88-903b-a460beb8a167,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_2b240894-0eb4-59d6-884e-fe744f8a4b4a,SENSORDATA_9289d810-c817-5578-bd0a-7d493a838382,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_f8c7a530-119b-5894-a6c5-f7542aff740d,SENSORDATA_c8ca7a84-7e3f-50c4-9198-b430384af8d3,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_b54e5a6f-ce3a-52ad-96db-e2f0cec6fb0d,SENSORDATA_71be27f9-1e4e-5abb-9bda-3be91ef0e9ea,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_bc9632e0-eff7-5811-826b-a8b36802738b,SENSORDATA_5a65bda8-2c41-574c-b0b5-7a89ec6d621a,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_1c3ab13e-f6ca-54f5-9adc-30102f3ef267,SENSORDATA_dc2768f1-d69f-5919-8c4d-de05cd3e8256,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_a4da9b49-7834-5450-84f3-5b4e5b903d3e,SENSORDATA_57506bab-d71c-5e3b-bd1a-30ef201efdcd,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_9702181f-fddb-53db-ac61-60c8df912f6c,SENSORDATA_3c86b3c5-83b4-5c99-813a-fde1558f895e,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_52ace4ef-d756-5dd0-876c-41fa4c37a132,SENSORDATA_40649cfa-a0f7-5e6c-a4b2-951a617b08e2,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_b79354d6-bbbf-5334-b6fc-2bda36c0cd9b,SENSOR_kd:sd:3a:33:69:42,PLANT_57307063-95b2-48de-a967-f94d340707d6,MEASURES,,,1
E_667fb8d4-1fd5-5e8c-8aa1-af9d1f4e620a,SENSORDATA_20e4473f-a1a6-5bc1-a828-2d006a4c9ae7,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_569d2ba2-490d-585b-b160-ef70f7157e97,SENSORDATA_37ab89aa-82c5-513b-82c4-1c34e781d857,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_7f5d3440-aac1-58f6-9d3e-b34e8c77e21e,SENSORDATA_a6500046-9b9c-5356-a8ad-fa0291f2ab5b,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_992fb97f-b937-5c78-ab56-68b333efb884,SENSORDATA_549ec842-d30e-55fe-a189-6773d8bb2197,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_82098ce0-2d24-552e-86dd-673a30380b6b,SENSORDATA_1d50a429-88dd-526e-88bf-9d026f00f91d,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_eeedc5a0-ccdb-561d-a1ce-5d6c7d5e7037,SENSORDATA_9f072105-afca-5c7f-a17d-72bf0a486a3a,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_1b3ce2c1-3b9b-50f6-aea4-f036ec347b96,SENSORDATA_a15e54ac-b54f-58b7-889c-4184222d613c,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_7cc2c689-9836-5dbf-9e4f-79dd2ed515f1,SENSORDATA_c2a67b83-83ea-5908-9220-880ff2aba2c1,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_6cec0f42-3187-50b0-8944-3c377c4755f8,SENSORDATA_2e4709b3-ba9f-5347-a38a-56751d49c731,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_10be6f94-9371-57b5-86d7-14a9f93d9f2c,SENSORDATA_20a0841a-18c4-5a65-a0c6-9c5a4246b12a,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_d02bf3c9-69e6-5166-8cdd-df3294f595d2,SENSORDATA_69ab8ccc-0c0d-5d8f-9f6e-61336fd3a431,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_6ef87c2f-cb8a-5310-aa5e-a4a1d1401584,SENSORDATA_e74691cc-5cd2-5ac3-aaf7-d418eccd873d,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_4a2f545c-5824-5340-a385-26ec7d190c39,SENSORDATA_bbb8899a-6555-5def-825f-bd6aa6dd1062,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_d80bad39-8b63-5e25-b7f7-b4a845a49e4e,SENSORDATA_0767b59a-d0d8-5c21-8f60-56fc1a983550,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_c90f5f6d-0340-58b8-be2d-ef5a48920e9b,SENSOR_p0:33:18:00:20:11,PLANT_82fee32a-8b40-444d-82cd-752af2870985,MEASURES,,,1
E_407e030d-d106-5775-802c-264f0f9fe0ee,SENSORDATA_6e9cfecd-1bc3-5f91-8257-16731c892679,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_4b29be29-b595-5ac0-93b3-482f8daadc09,SENSORDATA_3168a94a-84e1-58c7-b6b0-6e7c13e1f3a6,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_988bc644-0674-5d9d-968d-75f2762f48af,SENSORDATA_0762cb25-7c2f-5feb-9dda-95a15a466e16,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_6abb4d8f-f81a-540a-83b1-632f7941c62c,SENSORDATA_fc109ad9-3bbf-5735-9c54-5467f074faf6,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_4ed1f237-a5a2-57a2-9be5-5aa2a1b75ff9,SENSORDATA_2fa0ae67-0897-5726-97df-26feacc3364b,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_1ab0a938-60dd-5ad6-98f2-b3097fae053b,SENSORDATA_f29390fe-652d-5382-9ad8-c14b54cc3ed7,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_87728191-5e0b-5a73-b038-e38fb9e658d6,SENSORDATA_57c2dbd2-2097-5073-89a5-32f87b3be32e,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_cd4b382b-a5d0-52fb-9187-a99776966ef0,SENSORDATA_dd93a27a-f359-5eb1-93ce-f5872582360f,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_d5131b12-944e-5a15-b20e-4909ea1118d0,SENSORDATA_13229285-2964-59e9-a991-28071361f8f5,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_f643559c-a1cc-5c7d-98a8-34aebc9beaf0,SENSORDATA_fb7aec91-76dc-5166-aab6-fffddaa66f23,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_0f1c6b15-8a6c-5a91-99ba-67d9b65343d2,SENSORDATA_37ebb91e-6a77-5dda-9e6f-16c5fa0acc8f,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_12e39bd1-2826-57a4-bfb6-e08bb25accf1,SENSORDATA_9944eab5-9320-587a-a747-fb636ebebb34,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_b666d543-77be-5712-b499-2e2da9adc83c,SENSORDATA_d0eff343-436e-57b3-8287-bc87e66814d1,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_5cd78a1b-15b5-50d7-983e-14411e499fa2,SENSORDATA_56960f90-0efd-594b-b406-daccdc629818,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,,0.0,1
E_c8020c27-2c46-575b-b524-26c3f1e8e733,SENSOR_o0:4e:ve:rt:1l:l1,PLANT_98533882-aa31-45a1-8775-d8f4662359f2,MEASURES,3.0,0.0,1
E_92ac4984-afbc-5ae2-9439-7520e5ccb997,SENSORDATA_4c66cbe9-f739-5f4a-a10f-fc8cf1476f32,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_e6daf779-bf15-5238-8e68-ed1e5bb3e3fb,SENSORDATA_a09de7cc-ef1c-5799-9255-511ae8ecffc6,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_aa3e8a32-03d9-54a0-9306-fc8805bcaa95,SENSORDATA_f2958721-c192-5ca5-9c45-9ca8b836ba80,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_19277974-eb83-5110-b43c-69ceb851faf0,SENSORDATA_5f3bb94f-37b3-5f1c-bc99-8ad4a9a317df,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_2c23852e-9c02-55b8-b782-224acef754a5,SENSORDATA_9cb16fb5-e563-557d-afe6-ae91baa87bb0,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_8faa2781-3963-53c5-9565-740bcd5a46fd,SENSORDATA_79a6d88a-79c9-510d-8f8d-7bedfc8edfa9,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_3f186d8f-5ee1-5687-804d-4de498b0711e,SENSORDATA_462cf2f0-287e-51c2-865d-a89d4cec18a5,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_670fa1ee-5a04-557b-880f-09806b70e35f,SENSORDATA_df05fed5-10ba-509f-9b9b-06f7bdcb72e6,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_641d137b-7e4c-5335-a71e-8ccf58344b50,SENSORDATA_d1061e5e-8c09-54e7-ab19-7ba1e235741a,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_dd5ba248-270e-5fb2-9887-8bbf0349b0fd,SENSORDATA_97df5a80-05de-5065-9ffb-80c98b47f8e4,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_ffceab79-b21a-5ab3-a660-9be785793ea6,SENSORDATA_a7a7c96d-c2b4-5898-8861-3be4e85be0b1,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_179e20ec-7420-51bf-adb1-e27d8de4088b,SENSORDATA_dc06f03b-f3be-56d5-88da-98e139072303,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_505917c6-a701-5992-8ef4-51c958679796,SENSORDATA_3a5cf2ab-81d5-59e8-9072-f924404ba3c8,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_09922425-b281-5374-aee1-9e50b5463477,SENSORDATA_7e2a3c7b-5bf5-568c-91f8-07c39b787df2,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,,,1
E_c93c0a41-69c5-5252-bdc5-48365be3e841,SENSOR_o0:4e:ve:rt:1l:l1,PLANT_ef8ca5c1-c5c6-4d26-adc0-263a49696043,MEASURES,3.0,,1
E_543bc584-3b07-58a8-a580-06da1dc027f9,SENSORDATA_3546dbb1-e9be-5a42-a307-2317f9df61e4,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_62a92f94-bb95-5084-ab62-92277c16fbc8,SENSORDATA_eb12fd69-8c32-51e8-bd9c-3729451437f0,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_c4ca507f-070f-581d-ad29-c0d4f2b535c0,SENSORDATA_ea72efd5-35f3-5126-a7a4-bdc4a206ea49,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_8196a7c4-949c-5bdb-8129-c0bc06ea00fe,SENSORDATA_a9ec78d5-4f10-54cf-b37d-e9d0276895a4,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_8a1d98dd-52c3-525d-b472-b2c518942179,SENSORDATA_b78b8f76-68bb-5994-af5c-5846602fa1ac,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_73f0559e-2b6f-5c8a-a81c-6a79cfa3d910,SENSORDATA_54fd662e-ea37-55d3-9195-87874d927c97,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_d2387ffe-1288-5afe-8092-ad17cdb8b4b4,SENSORDATA_9ff49f53-40c7-5c12-8402-5951d5c5149a,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_3cc502d3-8582-5525-9c9f-174fad853260,SENSORDATA_761d8f8c-ccf7-511d-9495-caec75e167d7,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_713817fc-7bc8-5b49-9a30-725cd6ac9ce8,SENSORDATA_57480bb3-eb5e-5d14-ac27-3869c6f31915,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_fbf28c5a-a1e2-5b6a-8562-65efd022ce91,SENSORDATA_b5390866-d994-581f-8da8-07827f1d3ecc,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_821ed2db-c940-51c5-b173-75c96195b634,SENSORDATA_5a92bab2-560b-50d6-bf98-2f61a9c30c23,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_9c67488a-b6ac-5b0e-a5d7-09153f55db2d,SENSORDATA_ce7f8648-e997-5ebd-8534-da6d6021152e,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_e3b8dddd-d934-513f-88e2-e4ec96c5aec6,SENSORDATA_9d5c73f9-2f5b-5973-a855-7935a85f457d,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_8462916e-44fd-52da-aafe-3817947bee52,SENSORDATA_e4b4318a-546a-5777-891b-411f2f480713,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_d4f86de5-ae00-563e-9432-8040a8fd47aa,SENSOR_kd:sd:3a:33:69:42,PLANT_1508f8b3-72d0-45fb-a3fa-c1ce84d27810,MEASURES,,,1
E_aad8eff4-cb94-5bda-9625-9f45249cb12b,SENSOR_18:24:as:kf:24:00,EVENT_4807bf3f-4d09-56bb-8966-10ec12f60329,REGISTERS,2.0,2.0,2
E_fdc98e75-005d-5866-a19d-19827977ce7f,SENSOR_18:24:as:kf:24:00,EVENT_cb653148-b27d-53ee-a29f-9245391f5665,REGISTERS,2.0,,2
E_f5d874b6-126c-5a13-ab23-f96fee0205a5,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_a744afb3-9172-5b43-8f1d-1ae77ab003df,REGISTERS,3.0,3.0,2
E_fa1fd744-e5a6-5544-b90c-73901ad29b09,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_9d471536-8060-51c0-83e7-7abea80cb1b8,REGISTERS,3.0,,2
E_c6f2744a-bf8b-5df2-b4dd-b15ecf566d67,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_907471cb-db77-5928-beb2-f52cceb5bd4e,REGISTERS,3.0,,2
E_499aa4fe-6fd5-5e4c-9a18-5d58c1178fb3,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_18b700ac-188e-51e4-bf98-768d588433c9,REGISTERS,3.0,0.0,2
E_62d5a422-bb38-5a48-a269-449621bb3ab6,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,REGISTERS,3.0,,2
E_a8037d67-29d6-5e76-8174-dce659e5a671,SENSOR_kd:sd:3a:33:69:42,EVENT_9b002d00-f600-54b4-ab70-aacd931fa2a2,REGISTERS,,,2
E_ea75d193-66fc-5e88-9f78-315e5c9a4c47,SENSOR_18:24:as:kf:24:00,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,REGISTERS,2.0,,2
E_9f3c4b40-e770-5406-bcb6-8419dea4cf1c,SENSOR_18:24:as:kf:24:00,EVENT_07fbaf2b-5cbe-5132-b3de-f312dadfa31b,REGISTERS,2.0,,2
E_c2220c53-376b-57a8-acbd-dc39c256a49e,SENSOR_kd:sd:3a:33:69:42,EVENT_5eb2cb1e-912d-5515-9b51-fcd1e18123cc,REGISTERS,,,2
E_e5f969d8-5897-554a-86eb-55773cd6dae3,SENSOR_az:12:rb:ss:34:gh,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,REGISTERS,4.0,,2
E_200f66ee-e86c-565f-a5ef-e55a324810cb,SENSOR_18:24:as:kf:24:00,EVENT_996dc7a0-d741-59f6-b2c1-1315d42f6f42,REGISTERS,2.0,,2
E_bdc9e523-7b9f-5710-b6e3-5a33dbf3a829,SENSOR_az:12:rb:ss:34:gh,EVENT_dccb9bcd-dd37-528d-b238-2673bb739d52,REGISTERS,4.0,,2
E_dec59870-cd41-5432-893c-45c4dc849420,SENSOR_kd:sd:3a:33:69:42,EVENT_5f388ef6-b9f6-55d3-9946-f9abbfe4cbe3,REGISTERS,,,2
E_413d6827-cf8d-56bb-b1b0-06ef697978ad,SENSOR_p0:33:18:00:20:11,EVENT_7529c67f-11ac-543c-857d-ed816c10b9f8,REGISTERS,,,2
E_97ab6855-0f28-5573-b05d-ac39978334ec,SENSOR_az:12:rb:ss:34:gh,EVENT_502666df-58e1-5d1c-aa68-6d4ee61e74e3,REGISTERS,4.0,,2
E_6980ff32-7673-5424-8809-595a407924ff,SENSOR_az:12:rb:ss:34:gh,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,REGISTERS,4.0,4.0,2
E_438003ea-f60c-5992-b653-4bc8a7c5070d,SENSOR_p0:33:18:00:20:11,EVENT_2bea14fc-01cf-5189-aed0-45b3447e9fce,REGISTERS,,,2
E_8efe1b74-f68b-5e66-98b3-bf0279a10fb6,SENSOR_kd:sd:3a:33:69:42,EVENT_b58f6984-7ded-5a6a-b7ab-fe437ee2b21f,REGISTERS,,,2
E_77a74d90-1a36-5cd6-a0ce-dcc7ae5c6264,SENSOR_18:24:as:kf:24:00,EVENT_43d80a06-5c6f-5fcf-9b6d-70726f9a4126,REGISTERS,2.0,,2
E_6c620aa5-f18f-5dab-965c-9b04c8514ce0,SENSOR_kd:sd:3a:33:69:42,EVENT_0bb45769-15cb-5d47-885c-0b4e5e8109af,REGISTERS,,,2
E_682f9e8a-ac2c-5f0a-ac97-1f04bc55e98b,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_a4740c57-9f70-5f7b-8fed-7624b9a47b0b,REGISTERS,3.0,,2
E_703861bc-1904-5fbd-88f9-2d5a576dfe6f,SENSOR_18:24:as:kf:24:00,EVENT_901666b0-8de7-5fb1-9654-12ff070a6ced,REGISTERS,2.0,,2
E_b1ecf70b-fe15-5ff7-8dc3-0383d7f0035b,SENSOR_p0:33:18:00:20:11,EVENT_4676d618-82c2-5538-8479-536dfda01e04,REGISTERS,,,2
E_2137cf06-7d47-54a9-996f-2993f770f879,SENSOR_p0:33:18:00:20:11,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,REGISTERS,,,2
E_0acdaa13-4b5f-5911-876d-c57df717f630,SENSOR_kd:sd:3a:33:69:42,EVENT_1b6c7cad-c9ae-5115-a146-c12da880d37d,REGISTERS,,,2
E_e2067232-b8db-5b82-95e7-8b2dcc04172c,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_1d24486f-ac1c-5edc-98a5-d65867a3c56f,REGISTERS,3.0,1.0,2
E_bbd7fe38-6c2d-5c13-a1f2-678912e0cd79,SENSOR_kd:sd:3a:33:69:42,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,REGISTERS,,,2
E_517211ed-0ba2-5df3-b2e5-78396524db53,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,REGISTERS,3.0,,2
E_51424944-b891-5743-b7a5-0b0af963392a,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_e4478787-55ca-5494-9951-fa0f6abe78cc,REGISTERS,3.0,,2
E_5ee1c88b-2bc1-5c4a-9115-090f3a8def10,SENSOR_18:24:as:kf:24:00,EVENT_e218b338-a55b-5932-8e16-b296b333d03d,REGISTERS,2.0,,2
E_10d4af1d-cd07-5704-8130-cf3bf37cedea,SENSOR_18:24:as:kf:24:00,EVENT_5a3c3e0a-678f-571a-ae32-40bf4e7dfad9,REGISTERS,2.0,,2
E_29d8c01b-f056-589f-9697-d2507d01fc5d,SENSOR_p0:33:18:00:20:11,EVENT_592ffcdc-1df8-5b81-bbe4-31c4a8f00370,REGISTERS,,,2
E_f4980f19-ea7d-5557-ab88-1420002d7894,SENSOR_p0:33:18:00:20:11,EVENT_a54749e7-89f0-5629-a84a-0d45a6a89be5,REGISTERS,,,2
E_ade572c9-5650-5de5-b3a5-0810b3b0b35e,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_17493c5f-2c77-54cf-a0a8-03f35c8a31bc,REGISTERS,3.0,,2
E_96dce326-c8bb-5493-8310-200b5d147a9c,SENSOR_18:24:as:kf:24:00,EVENT_e3e0d7d8-142d-5444-b08c-ebe7192b271a,REGISTERS,2.0,,2
E_36fad432-9aef-5359-9f58-c3f16cd183f9,SENSOR_az:12:rb:ss:34:gh,EVENT_cdf5d0ae-ba44-518a-a364-d8b3f8767afa,REGISTERS,4.0,,2
E_2ef7bb7f-e74e-52c5-b3ff-1e7d1ff286ff,SENSOR_kd:sd:3a:33:69:42,EVENT_c3753f56-8736-5d25-a527-e23e9f6fa69a,REGISTERS,,,2
E_902219d8-6d6c-5dbf-9136-555601c79677,SENSOR_kd:sd:3a:33:69:42,EVENT_001ad397-689d-5632-9dea-3f1fee0fe96d,REGISTERS,,,2
E_907a40b5-e39a-5005-be52-568266667fe5,SENSOR_18:24:as:kf:24:00,EVENT_69efc83b-1039-5a1c-90b0-b5c32c2862a0,REGISTERS,2.0,,2
E_7e7bff21-bb53-514a-8c25-6afcecca1e25,SENSOR_kd:sd:3a:33:69:42,EVENT_6ec12c2c-08b9-5f68-b766-29abe796cdd7,REGISTERS,,,2
E_326c2698-807b-5ce2-a648-97f94e6e52d6,SENSOR_kd:sd:3a:33:69:42,EVENT_2362d707-d45c-55c6-abac-c3da0bcaf5d3,REGISTERS,,,2
E_5a456b05-c378-5d5c-b21c-e62ab5e065fd,SENSOR_az:12:rb:ss:34:gh,EVENT_4b5702d9-3ee0-56b2-acf9-9b1ddf8bc54a,REGISTERS,4.0,,2
E_25ca8b59-5641-5026-91f1-79753ae3a083,SENSOR_kd:sd:3a:33:69:42,EVENT_cace730c-eb21-5314-aca5-0db4395b0845,REGISTERS,,,2
E_23b7a630-e0e6-5589-987f-cf7ef038ccb5,SENSOR_18:24:as:kf:24:00,EVENT_8ee9ba0f-17b0-5ca8-ad57-151e12b62b45,REGISTERS,2.0,,2
E_7b3f2352-466a-5269-a344-aa720beebaf3,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_2699e6a8-590c-5d3b-b7c2-0475b5773fb0,REGISTERS,3.0,,2
E_d0369759-0519-50fb-a340-b63ab89f2a58,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_db5f197c-0800-52fb-b206-9d42c80323a1,REGISTERS,3.0,,2
E_33275337-4e44-5915-b44a-5a4e324e0c79,SENSOR_o0:4e:ve:rt:1l:l1,EVENT_02aaf4bc-8bdf-56ca-a08f-7f796cdab48d,REGISTERS,3.0,,2
E_7570394e-07a2-54c7-b1da-4c85a55811da,SENSOR_az:12:rb:ss:34:gh,EVENT_7ae10a4d-c662-50c8-959f-6a92d0e2ba74,REGISTERS,4.0,,2
E_713592a2-6d9f-539c-997a-ec21cb0df280,SENSOR_p0:33:18:00:20:11,EVENT_35ef33aa-93b4-5159-bf71-8ac17e1a417e,REGISTERS,,,2
E_dd176789-1b05-536c-8408-972367f677c4,SENSOR_kd:sd:3a:33:69:42,EVENT_f75a3060-415d-58c3-97af-499a29d2bcf4,REGISTERS,,,2
